unixtimestamp_ms,n_frame,gametime_ms,position_x,position_y,position_z,rotation_roll,rotation_pitch,rotation_yaw,mesh_velocity_x,mesh_velocity_y,mesh_velocity_z,acc_x,acc_y,acc_z,forward_x,forward_y,forward_z,forward_speed,throttle_input,brake_input,handbrake_input
1775081299321,0,19,-520.000000,-17500.000000,160.000000,0.000000,0.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1775081299566,1,419,-520.000000,-17500.000000,159.625898,0.000000,0.000000,90.000000,0.000000,0.000000,-19.145454,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775081299627,2,571,-520.000000,-17500.000000,157.899403,0.000000,0.000000,90.000000,0.000000,0.000000,-51.794853,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775081299725,3,667,-520.000000,-17500.000000,155.084957,0.000000,0.000000,90.000000,0.000000,0.000000,-84.433365,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775081299753,4,701,-520.000000,-17500.000000,151.182923,0.000000,0.000000,90.000000,0.000000,0.000000,-117.060997,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775081299780,5,728,-520.000000,-17500.000000,146.193665,0.000000,0.000000,90.000000,0.000000,0.000000,-149.677750,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775081299807,6,754,-520.000000,-17500.000000,141.564702,0.000000,0.000000,90.000000,0.000000,0.000000,-175.482376,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775081299834,7,782,-520.000000,-17500.000000,136.208779,0.000000,0.000000,90.000000,0.000000,0.000000,-201.480042,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775081299861,8,807,-520.000000,-17500.000000,130.024566,0.000000,0.000000,90.000000,0.000000,0.000000,-227.999512,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775081299889,9,835,-520.000000,-17500.000000,123.451340,0.000000,0.000000,90.000000,0.000000,0.000000,-253.359177,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775081299916,10,863,-520.000000,-17500.000000,115.599081,0.000000,0.000000,90.000000,0.000000,0.000000,-280.695435,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775081299943,11,889,-520.000000,-17500.000000,107.283310,0.000000,0.000000,90.000000,0.000000,0.000000,-307.145172,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775081299970,12,917,-520.000000,-17500.000000,98.588823,0.000000,0.000000,90.000000,0.000000,0.000000,-332.670898,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
