unixtimestamp_ms,n_frame,gametime_ms,position_x,position_y,position_z,rotation_roll,rotation_pitch,rotation_yaw,mesh_velocity_x,mesh_velocity_y,mesh_velocity_z,acc_x,acc_y,acc_z,forward_x,forward_y,forward_z,forward_speed,throttle_input,brake_input,handbrake_input
1775059419086,0,18,-520.000000,-17500.000000,160.000000,0.000000,0.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1775059419330,1,418,-520.000000,-17500.000000,159.681305,0.000000,0.000000,90.000000,0.000000,0.000000,-17.671013,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1775059419372,2,549,-520.000000,-17500.000000,158.003942,0.000000,0.000000,90.000000,0.000000,0.000000,-50.320904,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.010,0.000
1775059419499,3,672,-520.000000,-17500.000000,155.238611,0.000000,0.000000,90.000000,0.000000,0.000000,-82.959908,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.010,0.000
1775059419522,4,706,-520.000000,-17500.000000,151.385676,0.000000,0.000000,90.000000,0.000000,0.000000,-115.588036,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.010,0.000
1775059419547,5,730,-520.000000,-17500.000000,146.445500,0.000000,0.000000,90.000000,0.000000,0.000000,-148.205292,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.010,0.000
1775059419576,6,756,-520.000000,-17500.000000,142.313252,0.000000,0.000000,90.000000,0.000000,0.000000,-171.743347,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.010,0.000
1775059419598,7,781,-520.000000,-17500.000000,137.205692,0.000000,0.000000,90.000000,0.000000,0.000000,-197.088959,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.010,0.000
1775059419621,8,804,-520.000000,-17500.000000,131.653944,0.000000,0.000000,90.000000,0.000000,0.000000,-221.586838,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.010,0.000
1775059419648,9,829,-520.000000,-17500.000000,126.080679,0.000000,0.000000,90.000000,0.000000,0.000000,-243.922623,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.010,0.000
1775059419671,10,853,-520.000000,-17500.000000,119.234878,0.000000,0.000000,90.000000,0.000000,0.000000,-268.811707,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.010,0.000
1775059419698,11,879,-520.000000,-17500.000000,112.264970,0.000000,0.000000,90.000000,0.000000,0.000000,-292.124207,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.010,0.000
1775059419726,12,905,-520.000000,-17500.000000,103.923687,0.000000,0.000000,90.000000,0.000000,0.000000,-317.765564,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.010,0.000
1775059419750,13,931,-520.000000,-17500.000000,94.999005,0.000000,0.000000,90.000000,0.000000,0.000000,-343.163239,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.010,0.000
