unixtimestamp_ms,n_frame,gametime_ms,position_x,position_y,position_z,rotation_roll,rotation_pitch,rotation_yaw,mesh_velocity_x,mesh_velocity_y,mesh_velocity_z,acc_x,acc_y,acc_z,forward_x,forward_y,forward_z,forward_speed,throttle_input,brake_input,handbrake_input
1775053465086,0,411,-520.000000,-17500.000000,159.869988,0.000000,0.000000,90.000000,0.000000,0.000000,-11.287027,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775053465252,1,674,-520.000000,-17500.000000,158.405353,0.000000,0.000000,90.000000,0.000000,0.000000,-43.939045,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775053465441,2,860,-520.000000,-17500.000000,155.852680,0.000000,0.000000,90.000000,0.000000,0.000000,-76.580177,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775053465469,3,894,-520.000000,-17500.000000,152.212333,0.000000,0.000000,90.000000,0.000000,0.000000,-109.210426,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775053465492,4,921,-520.000000,-17500.000000,147.484672,0.000000,0.000000,90.000000,0.000000,0.000000,-141.829803,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775053465514,5,943,-520.000000,-17500.000000,143.049960,0.000000,0.000000,90.000000,0.000000,0.000000,-167.700760,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775053465534,6,964,-520.000000,-17500.000000,138.766238,0.000000,0.000000,90.000000,0.000000,0.000000,-189.778671,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775053465554,7,984,-520.000000,-17500.000000,134.455225,0.000000,0.000000,90.000000,0.000000,0.000000,-209.866425,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775053465573,8,1003,-520.000000,-17500.000000,129.887995,0.000000,0.000000,90.000000,0.000000,0.000000,-229.337341,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775053465595,9,1024,-520.000000,-17500.000000,125.065392,0.000000,0.000000,90.000000,0.000000,0.000000,-248.321487,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
